timestamp,user_id,session_id,task_index,skill,task_id,difficulty_before,difficulty_after,delta,answer_type,question,answer,user_answer,is_correct,time_taken,expected_time,p_correct
2026-01-24T17:18:32.207332,test_user,1bdecece-f91e-4dec-85f1-79e222798634,12,logical,LOG-CONSTRAINT-34-8-7,34,37,3,yesno,"E is above D.
B is above D.
E is above B.
H is above C.
A is above E.
A is above G.
D is above C.
Is C above A?",no,no,1,7.20161128,17.02597032,0.876453046
2026-01-24T17:18:35.441242,test_user,1bdecece-f91e-4dec-85f1-79e222798634,13,numerical,NUM-SQUARE-37,37,40,3,integer,What is 40^2?,1600,1600,1,3.228186846,15.20876703,0.466871262
2026-01-24T17:18:41.176444,test_user,1bdecece-f91e-4dec-85f1-79e222798634,14,numerical,NUM-RATIOSCALING-40,40,43,3,integer,"5 -> 65, 4 -> ?",52,52,1,5.728681803,8.472077616,0.757407857
2026-01-24T17:18:50.969199,test_user,1bdecece-f91e-4dec-85f1-79e222798634,15,logical,LOG-BOOL-43-6-3,43,46,3,boolean,"A is True.
B is True.
C is False.
D is False.
E is True.
F is False.
What is: (NOT (((A AND (NOT F)) AND (NOT B)) AND A))?",TRUE,t,1,9.78578949,16.73324718,0.52385147
2026-01-24T17:19:02.840790,test_user,1bdecece-f91e-4dec-85f1-79e222798634,16,logical,LOG-COMP-46-22,46,49,3,yesno,E is heavier than C. B is heavier than D. G is heavier than M. L is heavier than R. J is heavier than E. H is heavier than M. E is heavier than S. J is heavier than H. C is heavier than S. H is heavier than E. R is heavier than V. Is V heavier than L?,no,no,1,11.86590552,22.37483871,0.895102291
2026-01-24T17:19:17.022770,test_user,1bdecece-f91e-4dec-85f1-79e222798634,17,pattern,PAT-AP-49-9-35,49,51,2,integer,"-12, -30, -48, -66, -84, -102, -120, -138, -156, ?",-174,-174,1,14.17644548,13.39120131,0.71262971
2026-01-24T17:19:25.902874,test_user,1bdecece-f91e-4dec-85f1-79e222798634,18,logical,LOG-BOOL-51-6-3,51,54,3,boolean,"A is True.
B is True.
C is True.
D is True.
E is True.
F is False.
What is: (((E OR (NOT B)) OR B) OR F)?",TRUE,t,1,8.87453866,18.07045326,0.573520397
2026-01-24T17:19:35.664257,test_user,1bdecece-f91e-4dec-85f1-79e222798634,19,logical,LOG-BOOL-54-6-3,54,57,3,boolean,"A is False.
B is False.
C is False.
D is True.
E is False.
F is False.
What is: (NOT (((D AND F) OR F) OR (NOT D)))?",TRUE,t,1,9.755269766,18.57190554,0.591823903
2026-01-24T17:19:39.334405,test_user,1bdecece-f91e-4dec-85f1-79e222798634,20,numerical,NUM-SQUARE-57,57,60,3,integer,What is 0^2?,0,0,1,3.664923191,18.55178223,0.591257718
2026-01-24T17:19:50.590854,test_user,1bdecece-f91e-4dec-85f1-79e222798634,21,pattern,PAT-MP-60-7-3,60,63,3,integer,"22, 66, 198, 594, 1782, 5346, 16038, ?",48114,48114,1,11.2506125,19.2515342,0.735395989
2026-01-24T17:19:54.872995,test_user,1bdecece-f91e-4dec-85f1-79e222798634,22,pattern,PAT-AP-63-13-25,63,66,3,integer,"-35, -15, 5, 25, 45, 65, 85, 105, 125, 145, 165, 185, 205, ?",225,225,1,4.276046276,15.73131195,0.778940699
2026-01-24T17:20:08.742043,test_user,1bdecece-f91e-4dec-85f1-79e222798634,23,numerical,NUM-RATIO-INVERSE-66,66,68,2,integer,"104 -> 8, 117 -> ?",9,9,1,13.86309814,11.70975321,0.957705331
2026-01-24T17:20:13.839837,test_user,1bdecece-f91e-4dec-85f1-79e222798634,24,numerical,NUM-RATIO-INVERSE-68,68,71,3,integer,"75 -> 5, 90 -> ?",6,6,1,5.09288764,12.04405473,0.959692167
2026-01-24T17:20:22.408105,test_user,1bdecece-f91e-4dec-85f1-79e222798634,25,logical,LOG-BOOL-71-4-3,71,74,3,boolean,"A is True.
B is True.
C is True.
D is False.
What is: (((C AND B) OR (NOT D)) AND (NOT D))?",TRUE,t,1,8.562470198,21.41346846,0.689569082
2026-01-24T17:20:28.310525,test_user,1bdecece-f91e-4dec-85f1-79e222798634,26,logical,LOG-IMP-74-7-8,74,77,3,yesno,"E is True.
If A is True, then E is True.
If A is True, then C is True.
If E is True, then G is True.
If D is True, then E is True.
If A is True, then D is True.
If C is True, then E is True.
If E is True, then C is True.
If F is True, then E is True.
Is G True?",yes,yes,1,5.896574974,19.89658631,0.73829563
2026-01-24T17:20:40.438041,test_user,1bdecece-f91e-4dec-85f1-79e222798634,27,logical,LOG-IMP-77-8-7,77,80,3,yesno,"H is True.
If F is True, then G is True.
If E is True, then F is True.
If G is True, then H is True.
If D is True, then A is True.
If C is True, then D is True.
If A is True, then E is True.
If H is True, then D is True.
Is F True?",yes,yes,1,12.11980295,20.39803859,0.752578193
2026-01-24T17:20:44.983722,test_user,1bdecece-f91e-4dec-85f1-79e222798634,28,pattern,PAT-CP-80-6-18,80,83,3,integer,"17, 17, 13, 3, 11, 8, 17, 17, 13, 3, 11, 8, 17, 17, 13, 3, 11, 8, ?",17,17,1,4.540167093,16.92566965,0.869370102
2026-01-25T13:39:08.680267,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,0,pattern,PAT-CP-0-2-4,0,3,3,integer,"12, 17, 12, 17, ?",12,12,1,2.103849649,3.553608862,0.472002985
2026-01-25T13:39:12.629268,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,1,logical,LOG-BOOL-3-2-1,3,2,-1,boolean,"A is True.
B is True.
What is: (A AND A)?",TRUE,ture,0,3.943061829,10.04721679,0.287353013
2026-01-25T13:39:17.966764,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,2,pattern,PAT-AP-2-4-5,2,4,2,integer,"-24, -19, -14, -9, ?",-4,-4,1,5.332134485,5.535115602,0.432607735
2026-01-25T13:39:19.838114,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,3,numerical,NUM-NEARBOUNDARY-4,4,8,4,integer,What is 7 + 5?,12,12,1,1.865818739,3.851320035,0.274405729
2026-01-25T13:39:23.438211,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,4,logical,LOG-COMP-8-4,8,11,3,yesno,C is larger than B. B is larger than A. Is C larger than A?,yes,yes,1,3.59402895,16.02310984,0.766810257
2026-01-25T13:39:26.751983,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,5,pattern,PAT-CP-11-3-8,11,14,3,integer,"2, 17, 18, 2, 17, 18, 2, 17, ?",18,18,1,3.307945728,5.39226722,0.540890168
2026-01-25T13:39:30.485019,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,6,logical,LOG-IMP-14-4-4,14,18,4,yesno,"D is True.
If C is True, then B is True.
If A is True, then B is True.
If B is True, then D is True.
If D is True, then C is True.
Is C True?",yes,yes,1,3.727656603,9.867540718,0.384971151
2026-01-25T13:39:34.597322,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,7,pattern,PAT-AP-18-6-15,18,21,3,integer,"-43, -40, -37, -34, -31, -28, ?",-25,-25,1,4.106204271,8.209527759,0.532524441
2026-01-25T13:39:38.485430,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,8,logical,LOG-CONSTRAINT-21-6-6,21,24,3,yesno,"B is left of A.
F is left of E.
F is left of C.
D is left of A.
E is left of A.
D is left of B.
Is A left of F?",no,no,1,3.881570101,14.85301044,0.836585951
2026-01-25T13:39:43.221055,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,9,logical,LOG-CONSTRAINT-24-7-6,24,27,3,yesno,"F is faster than D.
E is faster than B.
F is faster than E.
F is faster than G.
G is faster than C.
A is faster than B.
Is B faster than F?",no,no,1,4.729161263,15.35446272,0.846618719
2026-01-25T13:40:09.388676,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,10,numerical,NUM-SQUARE-27,27,25,-2,integer,What is 19^2?,361,261,0,26.16259289,13.53725943,0.405247431
2026-01-25T13:40:19.004927,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,11,logical,LOG-CONSTRAINT-25-8-6,25,28,3,yesno,"B is faster than F.
B is faster than C.
G is faster than F.
B is faster than E.
G is faster than C.
D is faster than B.
Is C faster than D?",no,no,1,9.610274315,15.52161348,0.849849023
2026-01-25T13:40:25.037974,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,12,numerical,NUM-RATIOSCALING-28,28,30,2,integer,"5 -> 45, 8 -> ?",72,72,1,6.027732134,6.466268498,0.697916155
2026-01-25T13:40:43.470295,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,13,pattern,PAT-MP-30-7-3,30,31,1,integer,"17, 51, 153, 459, 1377, 4131, 12393, ?",37179,37179,1,18.42638898,14.2370114,0.566935756
2026-01-25T13:41:05.181533,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,14,pattern,PAT-MIXED-31-4-12-12,31,33,2,integer,"4, 13, 19, 23, 69, 78, 84, 88, 264, 273, 279, ?",283,283,1,21.70545745,26.3855784,0.448510669
2026-01-25T13:41:10.070352,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,15,pattern,PAT-CP-33-7-17,33,36,3,integer,"19, 13, 14, 16, 2, 4, 6, 19, 13, 14, 16, 2, 4, 6, 19, 13, 14, ?",16,16,1,4.882791996,9.069583936,0.671723589
2026-01-25T13:41:16.740374,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,16,logical,LOG-IMP-36-7-7,36,39,3,yesno,"F is True.
G is True.
If G is True, then D is True.
If E is True, then G is True.
If D is True, then A is True.
If G is True, then B is True.
If A is True, then B is True.
If D is True, then B is True.
If E is True, then F is True.
Is B True?",yes,yes,1,6.664507151,13.54485743,0.520878705
2026-01-25T13:41:18.781927,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,17,numerical,NUM-DIV-39,39,42,3,integer,What is 4500 divided by 450?,10,10,1,2.035608053,11.67659789,0.432101627
2026-01-25T13:41:22.692939,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,18,logical,LOG-CONSTRAINT-42-7-7,42,45,3,yesno,"F is above D.
F is above A.
E is above B.
A is above B.
E is above A.
D is above B.
D is above G.
Is G above F?",no,no,1,3.905034304,18.36317639,0.896600704
2026-01-25T13:41:38.438914,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,19,pattern,PAT-MIXED-45-3-14-12,45,48,3,integer,"4, 8, 12, 20, 24, 28, 36, 40, 44, 52, 56, 60, 68, ?",72,72,1,15.7402761,28.72568903,0.536092999
2026-01-25T13:41:46.030958,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,20,numerical,NUM-NEARBOUNDARY-48,48,51,3,integer,What is 1017 + 2029?,3046,3046,1,7.586477757,11.20595347,0.532888729
2026-01-25T13:42:02.029812,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,21,pattern,PAT-MP-51-7-3,51,53,2,integer,"27, 81, 243, 729, 2187, 6561, 19683, ?",59049,59049,1,15.99338937,17.74717736,0.689188942
2026-01-25T13:42:27.101171,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,22,logical,LOG-IMP-53-8-8,53,54,1,yesno,"C is True.
G is True.
If H is True, then C is True.
If E is True, then B is True.
If E is True, then A is True.
If A is True, then D is True.
If G is True, then E is True.
If E is True, then D is True.
If A is True, then G is True.
If E is True, then F is True.
Is D True?",yes,yes,1,25.0658145,16.38642035,0.624843621
2026-01-25T13:42:36.932639,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,23,pattern,PAT-AP-54-11-30,54,57,3,integer,"46, 39, 32, 25, 18, 11, 4, -3, -10, -17, -24, ?",-31,-31,1,9.826242447,14.22695511,0.737624748
2026-01-25T13:42:55.285064,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,24,numerical,NUM-DIV-57,57,58,1,integer,What is 2550 divided by 150?,17,17,1,18.34658837,14.68531157,0.544483873
2026-01-25T13:43:08.172747,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,25,pattern,PAT-MP-58-7-3,58,61,3,integer,"10, 30, 90, 270, 810, 2430, 7290, ?",21870,21870,1,12.88259149,18.91723268,0.725515382
2026-01-25T13:43:16.796573,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,26,numerical,NUM-NEARBOUNDARY-61,61,64,3,integer,What is 2003 + 964?,2967,2967,1,8.618066311,13.37891335,0.61253128
2026-01-25T13:43:27.069624,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,27,numerical,NUM-RATIOSCALING-64,64,66,2,integer,"7 -> 105, 5 -> ?",75,75,1,10.26764131,12.48369585,0.850785112
2026-01-25T13:43:29.900594,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,28,numerical,NUM-SQUARE-66,66,69,3,integer,What is 7^2?,49,49,1,2.824784517,20.05613907,0.644514209
2026-01-25T13:43:33.165463,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,29,numerical,NUM-RATIO-INVERSE-69,69,72,3,integer,"140 -> 10, 42 -> ?",3,3,1,3.258231401,12.21120549,0.960651754
2026-01-25T13:43:59.404197,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,30,pattern,PAT-MP-72-7-3,72,73,1,integer,"25, 75, 225, 675, 2025, 6075, 18225, ?",54675,54675,1,26.23323369,21.25734332,0.78973032
2026-01-25T13:44:18.645297,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,31,logical,LOG-CONSTRAINT-73-9-6,73,75,2,yesno,"F is left of D.
A is left of F.
H is left of I.
I is left of B.
H is left of A.
A is left of B.
Is H left of D?",yes,yes,1,19.23508,23.54484995,0.949689491
2026-01-25T13:44:56.243768,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,0,logical,LOG-CONSTRAINT-0-3-2,0,3,3,yesno,"B is faster than A.
A is faster than C.
Is C faster than B?",no,no,1,5.00267601,11.34284448,0.751396039
2026-01-25T13:44:58.356847,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,1,numerical,NUM-SQUARE-3,3,7,4,integer,What is 5^2?,25,25,1,2.105118752,9.525641197,0.271722767
2026-01-25T13:45:03.596125,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,2,pattern,PAT-CP-7-3-6,7,9,2,integer,"10, 4, 8, 10, 4, 8, ?",10,10,1,5.232622385,4.72366418,0.515882522
2026-01-25T13:45:06.925693,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,3,pattern,PAT-CP-9-3-6,9,12,3,integer,"3, 16, 13, 3, 16, 13, ?",3,3,1,3.323050261,5.0579657,0.528404166
2026-01-25T13:45:08.972356,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,4,numerical,NUM-DIV-12,12,16,4,integer,What is 500 divided by 100?,5,5,1,2.041401148,7.163527377,0.27872095
2026-01-25T13:45:11.413479,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,5,numerical,NUM-RATIOSCALING-16,16,19,3,integer,"5 -> 30, 10 -> ?",60,60,1,2.436029196,4.46045938,0.630943936
2026-01-25T13:45:19.061779,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,6,pattern,PAT-MIXED-19-2-8-8,19,23,4,integer,"12, 14, 21, 23, 30, 32, 39, ?",41,41,1,7.642174721,24.37976928,0.375705659
2026-01-25T13:45:23.532782,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,7,numerical,NUM-RATIO-INVERSE-23,23,25,2,integer,"14 -> 2, 42 -> ?",6,6,1,4.465762377,4.522270534,0.885019237
2026-01-25T13:45:27.477765,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,8,numerical,NUM-RATIOSCALING-25,25,28,3,integer,"2 -> 14, 4 -> ?",28,28,1,3.938939571,5.964816219,0.681812287
2026-01-25T13:45:36.084788,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,9,logical,LOG-BOOL-28-4-3,28,31,3,boolean,"A is True.
B is True.
C is True.
D is True.
What is: (NOT (((D OR A) AND (NOT B)) AND C))?",TRUE,t,1,8.601416588,14.22598579,0.430226021
2026-01-25T13:45:54.092372,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,10,logical,LOG-IMP-31-7-8,31,32,1,yesno,"E is True.
D is True.
If D is True, then A is True.
If G is True, then D is True.
If E is True, then D is True.
If E is True, then G is True.
If E is True, then A is True.
If A is True, then D is True.
If B is True, then A is True.
If F is True, then B is True.
Is A True?",yes,yes,1,18.00209737,12.70910363,0.489525102
2026-01-25T13:46:14.251805,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,11,pattern,PAT-MIXED-32-3-10-12,32,34,2,integer,"5, 17, 25, 31, 43, 51, 57, 69, 77, ?",83,83,1,20.15454268,26.55272916,0.454725301
2026-01-25T13:46:17.981642,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,12,logical,LOG-IMP-34-9-7,34,37,3,yesno,"C is True.
G is True.
If H is True, then B is True.
If B is True, then F is True.
If B is True, then H is True.
If I is True, then B is True.
If G is True, then H is True.
If A is True, then G is True.
If G is True, then D is True.
Is D True?",yes,yes,1,3.724056005,13.21055591,0.508343165
2026-01-25T13:46:31.924544,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,13,logical,LOG-CONSTRAINT-37-8-7,37,39,2,yesno,"B is faster than G.
H is faster than A.
G is faster than E.
G is faster than H.
A is faster than D.
F is faster than D.
G is faster than A.
Is B faster than H?",yes,yes,1,13.93324113,17.5274226,0.884376467
2026-01-25T13:46:37.276155,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,14,logical,LOG-CONSTRAINT-39-7-6,39,42,3,yesno,"G is faster than B.
E is faster than A.
E is faster than F.
C is faster than E.
G is faster than D.
F is faster than G.
Is B faster than F?",no,no,1,5.345846176,17.86172411,0.88941023
2026-01-25T13:46:46.286050,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,15,pattern,PAT-AP-42-10-25,42,44,2,integer,"-22, -34, -46, -58, -70, -82, -94, -106, -118, -130, ?",-142,-142,1,9.004484177,12.221146,0.675361
2026-01-25T13:46:48.339435,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,16,numerical,NUM-RATIOSCALING-44,44,47,3,integer,"5 -> 55, 4 -> ?",44,44,1,2.048182726,9.140680656,0.775371717
2026-01-25T13:46:52.252766,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,17,logical,LOG-CONSTRAINT-47-7-8,47,50,3,yesno,"D is left of A.
D is left of B.
E is left of B.
D is left of G.
E is left of D.
G is left of C.
C is left of B.
G is left of E.
Is A left of G?",no,no,1,3.907819271,19.19893019,0.907667472
2026-01-25T13:47:13.404919,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,18,pattern,PAT-MIXED-50-3-15-12,50,52,2,integer,"13, 23, 35, 42, 52, 64, 71, 81, 93, 100, 110, 122, 129, 139, ?",151,151,1,21.14658666,29.56144283,0.567115658
2026-01-25T13:47:19.955336,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,19,numerical,NUM-RATIOSCALING-52,52,55,3,integer,"3 -> 27, 8 -> ?",72,72,1,6.544609785,10.47788673,0.808399857
2026-01-25T13:47:23.277989,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,20,pattern,PAT-CP-55-8-14,55,58,3,integer,"19, 3, 8, 1, 7, 15, 19, 8, 19, 3, 8, 1, 7, 15, ?",19,19,1,3.317200899,12.74690065,0.780409639
2026-01-25T13:47:27.326032,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,21,pattern,PAT-CP-58-6-18,58,61,3,integer,"20, 19, 8, 2, 20, 15, 20, 19, 8, 2, 20, 15, 20, 19, 8, 2, 20, 15, ?",20,20,1,4.04118824,13.24835293,0.793038113
2026-01-25T13:47:57.300542,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,22,numerical,NUM-SQUARE-61,61,62,1,integer,What is 24^2?,576,576,1,29.96945333,19.22038527,0.615275457
2026-01-25T13:48:07.507545,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,23,numerical,NUM-DIV-62,62,65,3,integer,What is 76000 divided by 4000?,19,19,1,10.20108962,15.52106537,0.575389845
2026-01-25T13:48:16.235455,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,24,logical,LOG-COMP-65-25,65,68,3,yesno,R is taller than Y. L is taller than Q. U is taller than R. V is taller than X. L is taller than R. U is taller than L. C is taller than G. X is taller than R. G is taller than Y. R is taller than T. O is taller than Y. D is taller than C. Is Y taller than D?,no,no,1,8.722376585,25.55070315,0.932184188
2026-01-25T13:48:25.755619,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,25,logical,LOG-BOOL-68-6-3,68,71,3,boolean,"A is True.
B is True.
C is True.
D is True.
E is True.
F is False.
What is: (NOT (((B AND (NOT E)) OR (NOT A)) AND D))?",TRUE,t,1,9.513810158,20.91201618,0.67322858
2026-01-25T13:48:31.035704,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,26,pattern,PAT-AP-71-9-30,71,74,3,integer,"-29, -33, -37, -41, -45, -49, -53, -57, -61, ?",-65,-65,1,5.275003195,17.06851803,0.811571603
2026-01-25T13:48:39.027639,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,27,numerical,NUM-RATIOSCALING-74,74,77,3,integer,"9 -> 117, 3 -> ?",39,39,1,7.986677885,14.15520345,0.87992397
2026-01-25T13:48:43.565732,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,28,logical,LOG-CONSTRAINT-77-9-6,77,80,3,yesno,"G is left of B.
E is left of B.
D is left of F.
C is left of H.
C is left of B.
C is left of G.
Is B left of E?",no,no,1,4.530305862,24.21345299,0.954274551
2026-01-25T13:48:51.452003,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,29,logical,LOG-COMP-80-23,80,83,3,yesno,F is faster than C. B is faster than U. Q is faster than M. D is faster than M. A is faster than S. I is faster than U. C is faster than T. R is faster than D. V is faster than E. P is faster than I. J is faster than D. Is M faster than J?,no,no,1,7.880369902,28.05796455,0.952444864
2026-01-25T13:49:08.426825,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,30,numerical,NUM-SQUARE-83,83,85,2,integer,What is 38^2?,1444,1444,1,16.96951485,22.89770198,0.735285436
2026-01-25T13:49:16.365235,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,31,numerical,NUM-NEARBOUNDARY-85,85,88,3,integer,What is 1017 + 2023?,3040,3040,1,7.932941198,17.39053158,0.74273196
2026-01-25T13:49:45.253553,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,32,logical,LOG-COMP-88-22,88,90,2,yesno,H is older than O. M is older than G. J is older than O. P is older than O. U is older than L. D is older than G. R is older than E. O is older than F. C is older than N. N is older than U. U is older than H. Is H older than C?,no,no,1,28.8782568,29.39517063,0.960754912
2026-01-25T13:50:00.627172,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,33,pattern,PAT-MIXED-90-4-10-12,90,93,3,integer,"16, 26, 104, 113, 115, 125, 500, 509, 511, ?",521,521,1,15.36756396,36.24747323,0.781400365
2026-01-26T01:11:05.752019,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,0,pattern,PAT-MP-0-4-2,0,4,4,integer,"4, 8, 16, 32, ?",64,64,1,2.82286191,9.222488609,0.381436635
2026-01-26T01:11:08.514055,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,1,numerical,NUM-RATIOSCALING-4,4,6,2,integer,"6 -> 18, 4 -> ?",12,12,1,2.756071806,2.454650262,0.558516255
2026-01-26T01:11:17.148948,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,2,pattern,PAT-MIXED-6-2-5-5,6,10,4,integer,"12, 60, 62, 310, ?",312,312,1,8.629333258,22.2068094,0.302792422
2026-01-26T01:11:20.823653,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,3,logical,LOG-CONSTRAINT-10-4-3,10,13,3,yesno,"A is left of B.
D is left of C.
C is left of A.
Is B left of D?",no,no,1,3.66904974,13.01435208,0.795273317
2026-01-26T01:11:24.657413,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,4,logical,LOG-IMP-13-5-3,13,17,4,yesno,"D is True.
C is True.
If A is True, then B is True.
If C is True, then D is True.
If C is True, then A is True.
Is A True?",yes,yes,1,3.828181028,9.700389958,0.379047138
2026-01-26T01:11:26.320797,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,5,numerical,NUM-SQUARE-17,17,21,4,integer,What is 10^2?,100,100,1,1.658158064,11.86575183,0.346471424
2026-01-26T01:11:32.818405,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,6,logical,LOG-BOOL-21-5-3,21,25,4,boolean,"A is False.
B is True.
C is True.
D is True.
E is True.
What is: (((C AND C) AND C) AND (NOT D))?",FALSE,f,1,6.490837097,13.05593047,0.38779607
2026-01-26T01:11:48.261534,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,7,numerical,NUM-SQUARE-25,25,28,3,integer,What is 38^2?,1444,1444,1,15.43753839,13.20295791,0.39321087
2026-01-26T01:11:56.762783,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,8,pattern,PAT-MP-28-7-3,28,31,3,integer,"17, 51, 153, 459, 1377, 4131, 12393, ?",37179,37179,1,8.494749308,13.90270988,0.554574773
2026-01-26T01:12:18.094416,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,9,pattern,PAT-MIXED-31-4-10-12,31,33,2,integer,"11, 13, 25, 100, 105, 107, 119, 476, 481, ?",483,483,1,21.32640839,26.3855784,0.448510669
2026-01-26T01:12:48.577549,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,10,pattern,PAT-MIXED-33-3-11-12,33,35,2,integer,"13, 17, 204, 206, 210, 2520, 2522, 2526, 30312, 30314, ?",30318,30318,1,30.47780585,26.71987992,0.46095407
2026-01-26T01:12:53.650201,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,11,logical,LOG-CONSTRAINT-35-7-8,35,38,3,yesno,"C is faster than G.
F is faster than E.
B is faster than A.
E is faster than C.
A is faster than F.
G is faster than A.
F is faster than B.
A is faster than C.
Is B faster than G?",yes,yes,1,5.067396402,17.19312108,0.879144715
2026-01-26T01:13:21.041225,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,12,pattern,PAT-MIXED-38-4-12-12,38,40,2,integer,"13, 23, 69, 79, 91, 101, 303, 313, 325, 335, 1005, ?",1015,1015,1,27.38459444,27.55563371,0.492242313
2026-01-26T01:13:26.113569,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,13,logical,LOG-IMP-40-9-6,40,43,3,yesno,"G is True.
E is True.
If F is True, then E is True.
If D is True, then C is True.
If G is True, then F is True.
If D is True, then A is True.
If D is True, then G is True.
If A is True, then G is True.
Is F True?",yes,yes,1,5.066081524,14.21346047,0.545855465
2026-01-26T01:13:29.350543,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,14,numerical,NUM-RATIO-INVERSE-43,43,46,3,integer,"120 -> 8, 135 -> ?",9,9,1,3.231174946,7.865285731,0.927082986
2026-01-26T01:13:41.564022,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,15,logical,LOG-BOOL-46-4-5,46,48,2,boolean,"A is True.
B is False.
C is False.
D is True.
What is: (NOT (((((C AND B) AND (NOT A)) OR A) OR (NOT C)) AND B))?",TRUE,t,1,12.20768023,17.23469946,0.542586525
2026-01-26T01:13:44.960901,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,16,numerical,NUM-RATIO-INVERSE-48,48,51,3,integer,"32 -> 4, 80 -> ?",10,10,1,3.391522646,8.70103953,0.935123322
